  87:  1eqf-A  2.6  3.5   64   267   14 PDB  MOLECULE: RNA POLYMERASE II TRANSCRIPTION INITIATION                 
  88:  4g97-A  2.6  3.4   69   243    4 PDB  MOLECULE: RESPONSE REGULATOR RECEIVER;                               
  89:  1olm-E  2.6  5.0   56   397    5 PDB  MOLECULE: SEC14-LIKE PROTEIN 2;                                      
  90:  3do7-B  2.6  4.6   46   293    7 PDB  MOLECULE: AVIAN RETICULOENDOTHELIOSIS VIRAL (V-REL)                  
  91:  3r0q-G  2.6  3.3   42   353    2 PDB  MOLECULE: PROBABLE PROTEIN ARGININE N-METHYLTRANSFERASE 4.2          
  92:  3o59-X  2.6  2.4   63   244    5 PDB  MOLECULE: DNA POLYMERASE II LARGE SUBUNIT;                           
  93:  3hyu-B  2.6  3.6   68   146    6 PDB  MOLECULE: HEMOGLOBIN SUBUNIT ALPHA;                                  
  94:  3dee-A  2.6  4.9   62   200   10 PDB  MOLECULE: PUTATIVE REGULATORY PROTEIN;                               
  95:  2qb0-B  2.6  3.3   62   241   10 PDB  MOLECULE: E80-TELSAM DOMAIN;                                         
  96:  1xjt-A  2.6  3.2   61   178    8 PDB  MOLECULE: LYSOZYME;                                                  
  97:  1xdv-B  2.6  3.8   62   759    5 PDB  MOLECULE: SON OF SEVENLESS PROTEIN HOMOLOG 1;                        
  98:  4u5h-G  2.6  2.0   40    90   10 PDB  MOLECULE: CON-IKOT-IKOT;                                             
  99:  4atv-A  2.6  2.7   41   381   12 PDB  MOLECULE: NA(+)/H(+) ANTIPORTER NHAA;                                
 100:  4rec-A  2.6  3.4   39   593    3 PDB  MOLECULE: FANCONI-ASSOCIATED NUCLEASE 1;                             
 101:  1we3-F  2.6  2.3   41   529   10 PDB  MOLECULE: CPN60(GROEL);                                              
 102:  2vq2-A  2.6  3.0   39   220    0 PDB  MOLECULE: PUTATIVE FIMBRIAL BIOGENESIS AND TWITCHING                 
 103:  2pfd-A  2.6  2.6   40   540    5 PDB  MOLECULE: FORMIMIDOYLTRANSFERASE-CYCLODEAMINASE;                     
 104:  3dfg-A  2.6  2.1   38   142    3 PDB  MOLECULE: REGULATORY PROTEIN RECX;                                   
 105:  2yhe-A  2.6  2.6   40   639    5 PDB  MOLECULE: SEC-ALKYL SULFATASE;                                       
 106:  2i7k-A  2.5  3.7   61   117    5 PDB  MOLECULE: BROMODOMAIN-CONTAINING PROTEIN 7;                          
 107:  2lse-A  2.5  3.9   69   101    9 PDB  MOLECULE: FOUR HELIX BUNDLE PROTEIN;                                 
 108:  3n0r-A  2.5  3.6   70   258    3 PDB  MOLECULE: RESPONSE REGULATOR;                                        
 109:  1v9n-A  2.5  3.9   60   348    8 PDB  MOLECULE: MALATE DEHYDROGENASE;                                      
 110:  1u84-A  2.5  3.6   57    81    4 PDB  MOLECULE: HYPOTHETICAL PROTEIN;                                      
 111:  1ryk-A  2.5  4.1   58    69    2 PDB  MOLECULE: PROTEIN YJBJ;                                              
 112:  1s7b-B  2.5  3.9   50   107    2 PDB  MOLECULE: EMRE PROTEIN;                                              
 113:  1rm1-C  2.5  2.8   41   116   12 PDB  MOLECULE: TATA-BOX BINDING PROTEIN;                                  
 114:  2zcx-A  2.5  7.4   47   205   13 PDB  MOLECULE: TETR-FAMILY TRANSCRIPTIONAL REGULATOR;                     
 115:  3nv9-A  2.5  2.7   39   486    5 PDB  MOLECULE: MALIC ENZYME;                                              
 116:  3wct-C  2.5  3.3   67   150    7 PDB  MOLECULE: A1 GLOBIN CHAIN OF GIANT V2 HEMOGLOBIN;                    
 117:  1gcv-B  2.5  3.4   64   136    8 PDB  MOLECULE: HEMOGLOBIN;                                                
 118:  1jeb-D  2.5  3.4   67   146    6 PDB  MOLECULE: HEMOGLOBIN ZETA CHAIN;                                     
 119:  3dy5-A  2.5  3.4   62  1002    6 PDB  MOLECULE: ALLENE OXIDE SYNTHASE-LIPOXYGENASE PROTEIN;                
 120:  3k33-A  2.5  3.4   63   124    8 PDB  MOLECULE: DEATH ON CURING PROTEIN;                                   
 121:  3zta-A  2.5  3.6   60   139    8 PDB  MOLECULE: ANTI-SIGMA-FACTOR ANTAGONIST (STAS) DOMAIN PROTEI          
 122:  1x9f-C  2.5  3.4   66   149    3 PDB  MOLECULE: GLOBIN IV, EXTRACELLULAR;                                  
 123:  3v53-B  2.5  3.4   61   112    8 PDB  MOLECULE: RNA-BINDING PROTEIN 25;                                    
 124:  4xsj-A  2.5  3.3   63   253   10 PDB  MOLECULE: LYSOZYME,CALCIUM UNIPORTER PROTEIN, MITOCHONDRIAL          
 125:  1tu9-A  2.5  3.3   70   131   10 PDB  MOLECULE: HYPOTHETICAL PROTEIN PA3967;                               
 126:  2fu2-A  2.5  3.4   57    78   12 PDB  MOLECULE: HYPOTHETICAL PROTEIN SPY2152;                              
 127:  1qw6-A  2.5  2.9   59   421    5 PDB  MOLECULE: NITRIC-OXIDE SYNTHASE, BRAIN;                              
 128:  3rze-A  2.5  3.2   61   428   11 PDB  MOLECULE: HISTAMINE H1 RECEPTOR, LYSOZYME CHIMERA;                   
 129:  4xes-A  2.5  3.2   60   471   10 PDB  MOLECULE: NEUROTENSIN RECEPTOR TYPE 1, ENDOLYSIN CHIMERA;            
 130:  1qqe-A  2.5  3.4   40   281   10 PDB  MOLECULE: VESICULAR TRANSPORT PROTEIN SEC17;                         
 131:  3u84-A  2.5  2.7   39   506    5 PDB  MOLECULE: MENIN;                                                     
 132:  1f1s-A  2.5  2.7   36   814   14 PDB  MOLECULE: HYALURONATE LYASE;                                         
 133:  2l6a-A  2.5  3.2   58   102    3 PDB  MOLECULE: NACHT, LRR AND PYD DOMAINS-CONTAINING PROTEIN 12;          
 134:  4nxj-A  2.4  3.2   65   118    9 PDB  MOLECULE: BROMODOMAIN PROTEIN;                                       
 135:  4evv-A  2.4  3.2   58   145    9 PDB  MOLECULE: METHYL-CPG-BINDING DOMAIN PROTEIN 4;                       
 136:  3kwl-A  2.4  3.8   73   498    5 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 137:  2jua-A  2.4  3.7   65   102    9 PDB  MOLECULE: DE NOVO PROTEIN S836;                                      
 138:  2g8l-B  2.4  3.8   66   286   14 PDB  MOLECULE: 287AA LONG HYPOTHETICAL PROTEIN;                           
 139:  4pj3-A  2.4  3.7   60  1335    5 PDB  MOLECULE: INTRON-BINDING PROTEIN AQUARIUS;                           
 140:  2kzc-A  2.4  3.1   55    85    9 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 141:  1nxh-A  2.4  3.4   53   124    8 PDB  MOLECULE: MTH396 PROTEIN;                                            
 142:  2y4u-A  2.4  4.8   67   424    4 PDB  MOLECULE: DNAJ HOMOLOG SUBFAMILY C MEMBER 3;                         
 143:  3fg3-A  2.4  5.1   45   687    7 PDB  MOLECULE: ALLENE OXIDE SYNTHASE-LIPOXYGENASE PROTEIN;                
 144:  1knz-A  2.4  4.4   45   154   11 PDB  MOLECULE: NONSTRUCTURAL RNA-BINDING PROTEIN 34;                      
 145:  4yvq-A  2.4  3.5   48    84    6 PDB  MOLECULE: GLUTAMYL-TRNA REDUCTASE 1, CHLOROPLASTIC;                  
 146:  1yq3-D  2.4  3.2   42   102   10 PDB  MOLECULE: SUCCINATE DEHYDROGENASE FLAVOPROTEIN SUBUNIT;              
 147:  2yqi-A  2.4  3.4   40    81   10 PDB  MOLECULE: HIGH MOBILITY GROUP PROTEIN B3;                            
 148:  1wmu-B  2.4  3.5   67   146    3 PDB  MOLECULE: HEMOGLOBIN D ALPHA CHAIN;                                  
 149:  1a4f-B  2.4  3.7   69   146    4 PDB  MOLECULE: HEMOGLOBIN (ALPHA CHAIN);                                  
 150:  1g0b-B  2.4  3.7   69   146    6 PDB  MOLECULE: HEMOGLOBIN ALPHA CHAIN;                                    
 151:  1dxt-B  2.4  3.6   74   147    5 PDB  MOLECULE: HEMOGLOBIN (DEOXY) (ALPHA CHAIN);                          
 152:  1qpw-B  2.4  3.7   71   146    4 PDB  MOLECULE: PORICINE HEMOGLOBIN (ALPHA SUBUNIT);                       
 153:  1it2-A  2.4  3.7   69   146    7 PDB  MOLECULE: HEMOGLOBIN;                                                
 154:  5ame-A  2.4  3.4   66   123   14 PDB  MOLECULE: BROMODOMAIN-CONTAINING PROTEIN 1;                          
 155:  3d4x-B  2.4  3.7   69   145    4 PDB  MOLECULE: HEMOGLOBIN SUBUNIT ALPHA;                                  
 156:  4u8u-C  2.4  3.5   68   151    7 PDB  MOLECULE: GLOBIN A CHAIN;                                            
 157:  4tn3-B  2.4  3.1   59   362    7 PDB  MOLECULE: TRIM5/CYCLOPHILIN A FUSION PROTEIN/T4 LYSOZYME CH          
 158:  4cbc-A  2.4  3.1   61    93    5 PDB  MOLECULE: ION TRANSPORT PROTEIN;                                     
 159:  4yxc-A  2.4  3.3   60   182   10 PDB  MOLECULE: FLAGELLAR ASSEMBLY PROTEIN H,ENDOLYSIN;                    
 160:  3rw0-A  2.4  3.0   60   223    2 PDB  MOLECULE: ION TRANSPORT PROTEIN;                                     
 161:  1rqb-A  2.4  4.2   63   472    6 PDB  MOLECULE: TRANSCARBOXYLASE 5S SUBUNIT;                               
 162:  2bk9-A  2.4  3.2   71   153    6 PDB  MOLECULE: CG9734-PA;                                                 
 163:  1dd5-A  2.4  2.3   42   184   10 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
 164:  1ek8-A  2.4  2.1   41   185    5 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
 165:  1is1-A  2.4  2.1   41   185    2 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
 166:  1eh1-A  2.4  2.3   41   185    7 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
 167:  3jaf-A  2.4  3.2   42   342   10 PDB  MOLECULE: GLYCINE RECEPTOR SUBUNIT ALPHAZ1;                          
 168:  2guz-B  2.4  2.5   36    65    3 PDB  MOLECULE: MITOCHONDRIAL IMPORT INNER MEMBRANE TRANSLOCASE            
 169:  4q66-B  2.4  3.7   39   507    8 PDB  MOLECULE: CHS5P;                                                     
 170:  3lca-A  2.4  3.3   39   482    3 PDB  MOLECULE: PROTEIN TOM71;                                             
 171:  4xl5-C  2.4  2.8   37   245    5 PDB  MOLECULE: GREEN FLUORESCENT PROTEIN;                                 
 172:  3ph0-C  2.4  3.2   40    53    5 PDB  MOLECULE: ASCE;                                                      
 173:  2vpw-A  2.4  2.7   35   734   11 PDB  MOLECULE: THIOSULFATE REDUCTASE;                                     
 174:  2lni-A  2.4  2.7   36   133   11 PDB  MOLECULE: STRESS-INDUCED-PHOSPHOPROTEIN 1;                           
 175:  1x1f-A  2.4  2.1   33   149    9 PDB  MOLECULE: SIGNAL-TRANSDUCING ADAPTOR PROTEIN 1;                      
 176:  2xdt-A  2.4  2.5   39   858    3 PDB  MOLECULE: ENDOPLASMIC RETICULUM AMINOPEPTIDASE 1;                    
 177:  1erc-A  2.4  2.2   35    40   11 PDB  MOLECULE: PHEROMONE ER-1;                                            
 178:  4g33-A  2.4  3.5   62   661    3 PDB  MOLECULE: 15S-LIPOXYGENASE;                                          
 179:  4uzv-A  2.4  3.5   67   129   16 PDB  MOLECULE: HEMOGLOBIN;                                                
 180:  1e6y-A  2.3  2.1   42   568    7 PDB  MOLECULE: METHYL-COENZYME M REDUCTASE SUBUNIT ALPHA;                 
 181:  2k3o-A  2.3  3.1   61   129   10 PDB  MOLECULE: TUSP1;                                                     
 182:  3smv-A  2.3  3.3   55   233    7 PDB  MOLECULE: S-(-)-AZETIDINE-2-CARBOXYLATE HYDROLASE;                   
 183:  4qns-A  2.3  3.1   55   106    5 PDB  MOLECULE: HISTONE ACETYLTRANSFERASE GCN5, PUTATIVE;                  
 184:  1wxp-A  2.3  3.1   54   110    9 PDB  MOLECULE: THO COMPLEX SUBUNIT 1;                                     
 185:  3fhg-A  2.3  3.4   55   207    9 PDB  MOLECULE: N-GLYCOSYLASE/DNA LYASE;                                   
 186:  1sb0-A  2.3  3.9   55    87    5 PDB  MOLECULE: PROTEIN CBP;                                               
 187:  1l8q-A  2.3  3.1   46   321    4 PDB  MOLECULE: CHROMOSOMAL REPLICATION INITIATOR PROTEIN DNAA;            
 188:  4czb-B  2.3  8.3   54   419   11 PDB  MOLECULE: NA(+)/H(+) ANTIPORTER 1;                                   
 189:  3o0n-A  2.3  3.4   53   607    2 PDB  MOLECULE: RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE;                      
 190:  3erm-A  2.3  3.6   52    67   10 PDB  MOLECULE: UNCHARACTERIZED CONSERVED PROTEIN;                         
 191:  2knz-A  2.3  3.0   44    53    9 PDB  MOLECULE: UBIQUILIN-4;                                               
 192:  5aj3-b  2.3  3.8   41   135    7 PDB  MOLECULE: MITORIBOSOMAL 12S RRNA;                                    
 193:  1l0l-H  2.3  3.2   40    78   15 PDB  MOLECULE: UBIQUINOL-CYTOCHROME C REDUCTASE COMPLEX CORE PRO          
 194:  1dii-A  2.3  9.0   45   515    2 PDB  MOLECULE: P-CRESOL METHYLHYDROXYLASE;                                
 195:  1e7d-A  2.3  2.8   36   157    8 PDB  MOLECULE: RECOMBINATION ENDONUCLEASE VII;                            
 196:  1k6y-B  2.3  2.3   38   194    5 PDB  MOLECULE: INTEGRASE;                                                 
 197:  3mvc-A  2.3  3.6   67   157    6 PDB  MOLECULE: GLOBIN PROTEIN 6;                                          
 198:  1fsx-B  2.3  3.7   71   145    4 PDB  MOLECULE: HEMOGLOBIN ALPHA CHAIN;                                    
 199:  1ch4-A  2.3  3.3   66   146    2 PDB  MOLECULE: MODULE-SUBSTITUTED CHIMERA HEMOGLOBIN BETA-ALPHA;          
 200:  2d2m-B  2.3  3.2   67   142    4 PDB  MOLECULE: GIANT HEMOGLOBIN, A1(B) GLOBIN CHAIN;                      
 201:  1fhj-B  2.3  3.6   66   146    5 PDB  MOLECULE: HEMOGLOBIN (ALPHA CHAIN);                                  
 202:  3zjh-B  2.3  3.3   68   193    7 PDB  MOLECULE: PROTOGLOBIN;                                               
 203:  1eca-A  2.3  3.4   67   136    6 PDB  MOLECULE: ERYTHROCRUORIN (AQUO MET);                                 
 204:  1a9w-E  2.3  3.6   70   145    6 PDB  MOLECULE: HEMOGLOBIN (ALPHA CHAIN);                                  
 205:  1fdh-G  2.3  3.7   69   146    6 PDB  MOLECULE: HEMOGLOBIN F (DEOXY) (ALPHA CHAIN);                        
 206:  2zfo-C  2.3  3.3   65   147   15 PDB  MOLECULE: EXTRACELLULAR GIANT HEMOGLOBIN MAJOR GLOBIN SUBUN          
 207:  1lhs-A  2.3  3.6   70   153    6 PDB  MOLECULE: MYOGLOBIN;                                                 
 208:  4exm-C  2.3  3.5   61   331   11 PDB  MOLECULE: PESTICIN, LYSOZYME CHIMERA;                                
 209:  4o6x-A  2.3  2.6   53    98    2 PDB  MOLECULE: ANKYRIN-3;                                                 
 210:  4gfq-A  2.3  2.3   42   186   10 PDB  MOLECULE: RIBOSOME-RECYCLING FACTOR;                                 
 211:  1jb0-L  2.3  2.2   42   151    5 PDB  MOLECULE: PHOTOSYSTEM I P700 CHLOROPHYLL A APOPROTEIN A1;            
 212:  3lhp-S  2.3  2.2   41   116    5 PDB  MOLECULE: FV 4E10 HEAVY CHAIN;                                       
 213:  3zpj-A  2.3  2.7   41   356    5 PDB  MOLECULE: TON_1535;                                                  
 214:  2fi7-A  2.3  3.2   38   223    3 PDB  MOLECULE: TYPE 4 FIMBRIAL BIOGENESIS PROTEIN PILF;                   
 215:  1aro-P  2.3  2.4   37   769    5 PDB  MOLECULE: T7 RNA POLYMERASE;                                         
 216:  4e6k-G  2.3  1.9   33    57    6 PDB  MOLECULE: BACTERIOFERRITIN;                                          
 217:  3p9d-H  2.3  2.9   40   525    5 PDB  MOLECULE: T-COMPLEX PROTEIN 1 SUBUNIT ALPHA;                         
 218:  3g06-A  2.3  2.2   32   601    0 PDB  MOLECULE: SSPH2 (LEUCINE-RICH REPEAT PROTEIN);                       
 219:  2uuz-A  2.3  3.1   32    89    6 PDB  MOLECULE: HOST-NUCLEASE INHIBITOR PROTEIN GAM;                       
 220:  3v1f-B  2.3  2.2   30    41    7 PDB  MOLECULE: COMPUTATIONAL DESIGN, MID1-ZINC H35E MUTANT;               
 221:  2d7d-B  2.3  2.6   31    38    3 PDB  MOLECULE: UVRABC SYSTEM PROTEIN B;                                   
 222:  4xdi-A  2.3  3.9   69   127    6 PDB  MOLECULE: CHLAMYDOMONAS REINHARDTII THB1;                            
 223:  3djb-A  2.3  3.7   70   188    6 PDB  MOLECULE: HYDROLASE, HD FAMILY;                                      
 224:  1x8z-A  2.3  3.6   59   151    3 PDB  MOLECULE: INVERTASE/PECTIN METHYLESTERASE INHIBITOR FAMILY           
 225:  4cos-A  2.2  3.5   66   313    8 PDB  MOLECULE: PROTEIN KINASE C-BINDING PROTEIN 1;                        
 226:  2h5n-A  2.2  4.0   69   132    3 PDB  MOLECULE: HYPOTHETICAL PROTEIN PG_1108;                              
 227:  4qic-A  2.2  3.8   64   243    5 PDB  MOLECULE: SENSORY TRANSDUCTION REGULATORY PROTEIN, ANTI-ANT          
 228:  2r5s-A  2.2  3.7   58   171   10 PDB  MOLECULE: UNCHARACTERIZED PROTEIN VP0806;                            
 229:  3r2x-C  2.2  3.3   59    82    2 PDB  MOLECULE: HEMAGGLUTININ;                                             
 230:  1jm4-B  2.2  2.9   62   118    6 PDB  MOLECULE: HIV-1 TAT PEPTIDE;                                         
